dc/13TH%20ST%20AND%20SOUTHERN%20AVE %20SE.txt,13th St -- Southern Ave SE / Washington  DC,x,Sat  Nov 05 2011,12:45-13:45,51,0,70,33,430,0,0,0,0,0,458,14,16,1,6,0,0,0,0,0,38.833905,-76.985022
dc/13TH%20ST%20AND%20SOUTHERN%20AVE %20SE.txt,13th St -- Southern Ave SE / Washington  DC,x,Tue  Nov 15 2011,07:00-08:00,61,0,87,63,452,0,0,0,0,0,963,38,10,0,0,27,0,0,0,0,38.833905,-76.985022
dc/13TH%20ST%20AND%20SOUTHERN%20AVE %20SE.txt,13th St -- Southern Ave SE / Washington  DC,x,Tue  Nov 15 2011,12:00-13:00,71,0,98,28,291,0,0,0,0,0,371,16,10,1,5,6,0,0,0,0,38.833905,-76.985022
dc/13TH%20ST%20AND%20SOUTHERN%20AVE %20SE.txt,13th St -- Southern Ave SE / Washington  DC,x,Tue  Nov 15 2011,17:00-18:00,91,0,151,109,769,0,0,0,0,0,598,16,30,1,11,7,0,0,1,0,38.833905,-76.985022
dc/16TH%20%26%20MINNESOTA%20AVE SE.txt,16th St SE -- Minnesota Ave SE / Washington  DC,x,Sat  Oct 15 2011,12:00-13:00,28,10,12,4,186,6,76,25,4,1,154,16,25,20,11,11,2,0,0,0,38.867737,-76.982226
dc/16TH%20%26%20MINNESOTA%20AVE SE.txt,16th St SE -- Minnesota Ave SE / Washington  DC,x,Thu  Oct 13 2011,07:45-08:45,22,6,13,3,307,6,67,19,15,6,110,35,43,133,5,79,0,0,0,0,38.867737,-76.982226
dc/16TH%20%26%20MINNESOTA%20AVE SE.txt,16th St SE -- Minnesota Ave SE / Washington  DC,x,Thu  Oct 13 2011,12:00-13:00,11,5,2,0,184,7,73,16,9,2,150,18,44,45,15,16,0,0,0,0,38.867737,-76.982226
dc/16TH%20%26%20MINNESOTA%20AVE SE.txt,16th St SE -- Minnesota Ave SE / Washington  DC,x,Thu  Oct 13 2011,16:45-17:45,34,5,6,3,194,3,102,8,1,1,211,9,61,42,13,28,0,0,0,0,38.867737,-76.982226
dc/22ND%20ST%20AND%20ALABAMA%20AVE %20SE.txt,22nd St -- Alabama Ave SE / Washington  DC,x,Sat  Oct 22 2011,12:30-13:30,0,0,2,0,379,43,65,0,19,29,428,0,12,17,17,8,1,0,0,0,38.850977,-76.974206
dc/22ND%20ST%20AND%20ALABAMA%20AVE %20SE.txt,22nd St -- Alabama Ave SE / Washington  DC,x,Wed  Oct 26 2011,07:30-08:30,0,0,5,1,584,39,87,0,14,10,481,0,18,55,23,4,0,0,1,0,38.850977,-76.974206
dc/22ND%20ST%20AND%20ALABAMA%20AVE %20SE.txt,22nd St -- Alabama Ave SE / Washington  DC,x,Wed  Oct 26 2011,12:00-13:00,0,0,1,2,374,22,45,0,11,19,380,2,19,15,19,8,1,0,0,0,38.850977,-76.974206
dc/22ND%20ST%20AND%20ALABAMA%20AVE %20SE.txt,22nd St -- Alabama Ave SE / Washington  DC,x,Wed  Oct 26 2011,16:45-17:45,0,0,2,1,599,51,64,0,15,29,580,1,12,19,28,9,1,0,0,0,38.850977,-76.974206
dc/7TH%20ST%20AND%20ALABAMA%20AVE %20SE.txt,7th St -- Alabama Ave SE / Washington  DC,x,Sat  Oct 29 2011,12:00-13:00,6,0,146,123,188,0,0,0,0,0,198,1,8,4,13,2,0,0,0,0,38.843408,-76.995913
dc/7TH%20ST%20AND%20ALABAMA%20AVE %20SE.txt,7th St -- Alabama Ave SE / Washington  DC,x,Thu  Nov 17 2011,07:45-08:45,6,0,234,427,406,0,0,0,0,0,276,11,62,17,93,9,1,0,0,0,38.843408,-76.995913
dc/7TH%20ST%20AND%20ALABAMA%20AVE %20SE.txt,7th St -- Alabama Ave SE / Washington  DC,x,Thu  Nov 17 2011,12:00-13:00,8,0,169,191,234,0,0,0,0,2,248,9,23,7,31,7,0,0,0,0,38.843408,-76.995913
dc/7TH%20ST%20AND%20ALABAMA%20AVE %20SE.txt,7th St -- Alabama Ave SE / Washington  DC,x,Thu  Nov 17 2011,17:00-18:00,12,1,335,166,325,2,0,0,0,0,375,5,28,12,38,9,0,0,0,0,38.843408,-76.995913
dc/ALABAMA%20AVE%20AND%2022%2623%20%26%20SUITLAND%20PK.txt,Suitland Pkwy Ramp -- Alabama Ave / Washington  DC,x,Sat  Oct 22 2011,15:00-16:00,0,0,0,0,573,66,46,1,28,121,503,0,21,10,81,0,0,0,3,0,
dc/ALABAMA%20AVE%20AND%2022%2623%20%26%20SUITLAND%20PK.txt,Suitland Pkwy Ramp -- Alabama Ave / Washington  DC,x,Wed  Oct 26 2011,07:30-08:30,0,0,0,1,620,34,46,0,34,116,771,0,18,1,84,0,0,0,0,0,
dc/ALABAMA%20AVE%20AND%2022%2623%20%26%20SUITLAND%20PK.txt,Suitland Pkwy Ramp -- Alabama Ave / Washington  DC,x,Wed  Oct 26 2011,12:00-13:00,0,0,0,0,457,26,50,0,16,76,443,0,0,7,27,3,3,0,1,0,
dc/ALABAMA%20AVE%20AND%2022%2623%20%26%20SUITLAND%20PK.txt,Suitland Pkwy Ramp -- Alabama Ave / Washington  DC,x,Wed  Oct 26 2011,17:00-18:00,0,0,0,0,856,148,33,0,17,219,547,0,13,12,77,0,0,0,2,0,
